"Equipment_ID","Facility_Code","Type","Library_ID","Model","Manufacturer","Serial_Number","Power_Source","RefrigerAnt","CFC_Free","Gross_Refr_Volume","Net_Refr_Volume","Gross_Freezer_Volume","Net_Freezer_Volume","Year","Condition","Status","No_Monitor","Dial_Thermometer","Stem_Thermometer","Fridge_Tag","No_Spare_Parts","No_Finance","No_Fuel","Need_to_Board_Off","Days_Above_8","Days_Below_2"
"R-001205","05-115","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001206","05-133","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001450","06-70","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"06-111","ILR","E003017","TCW3000_AC","DOMETIC",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"03-1","CRAC","E330M","RCW_42AC","DOMETIC",,"E","R134A","Yes",36,12,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"03-1","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2011,"Working_well","In_use",,,,,,,,,,
"R-000057","02-27","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000061","02-28","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000065","02-31","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000136","02-64","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000206","03-9","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000326","03-86","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000336","03-92","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000407","03-131","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000467","01-18","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000549","01-59","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000771","04-18","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-000974","05-20","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000978","05-21","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001049","05-60","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001056","05-63","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001082","05-80","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-001119","05-99","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001286","0498-0007","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001292","06-49","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001347","06-78","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Working_well","In_use",,,,,,,,,,
"R-001349","06-79","CFEK","E373M","FCW_20_EK","DOMETIC",,"EK","NH3","Yes",0,0,18,14,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000056","02-27","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000059","02-28","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000060","02-28","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000067","02-31","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000132","02-62","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000133","02-63","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000135","02-64","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000139","02-66","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000148","02-75","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000199","03-4","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000200","03-4","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000203","03-6","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000212","03-11","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000240","03-29","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000242","03-31","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000245","03-34","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000252","03-37","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000254","03-38","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000324","03-85","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000325","03-86","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000342","03-95","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000376","03-117","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000466","01-18","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000548","01-59","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000553","01-61","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000555","01-62","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000557","01-64","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000608","01-89","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000770","04-18","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000979","05-21","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001048","05-60","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001090","05-85","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001287","0498-0007","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-001291","06-49","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001317","06-62","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001346","06-78","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001348","06-79","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001395","06-101","CREK","E391M","RCW_50_EK","DOMETIC",,"EK","NH3","Yes",70,24,2.4,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000213","03-11","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000250","03-36","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000271","03-53","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000338","03-92","ILR","E324M","TCW_1152","DOMETIC",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000055","02-27","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000217","03-14","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000331","03-90","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001092","05-87","ILR","E362M","TCW_1990","DOMETIC",,"E","R134A","Yes",66,37.5,17,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000054","02-27","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000332","03-90","ILR","E3107","TCW_3000","DOMETIC",,"E","R134A","Yes",278,126.5,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000343","03-95","IFAC","E003004","TFW_800","DOMETIC",,"E","R134A","Yes",0,0,247,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000885","04-70","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2009,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000787","04-25","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000925","04-88","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000761","04-13","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000788","04-26","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN  FRIMETEC RZ 250 KT",,"K","NH3","Yes",0,0,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000246","03-35","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-000014","02-1","CFAC","B004","SB_202","Vestfrost",,"E","R134A","Yes",0,0,213,192,2001,"Working_well","In_use",,,,,,,,,,
"R-000101","02-46","CFAC","B004","SB_202","Vestfrost",,"E","R134A","Yes",0,0,213,192,2001,"Working_well","In_use",,,,,,,,,,
"R-001141","05-107","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2007,"Working_well","In_use",,,,,,,,,,
,"04-12","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2012,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000239","03-28","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_well","In_use",,,,,,,,,,
"R-000944","05-5","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000341","03-95","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_well","In_use",,,,,,,,,,
"R-000568","01-67","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Not_working","Not_in_use",,,,,,,,,,
"R-000111","02-49","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000973","05-20","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_well","In_use",,,,,,,,,,
"R-001293","06-50","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_well","In_use",,,,,,,,,,
"R-001353","06-80","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001437","06-120","UREK","E385M","V_170_EK","SIBIR",,"EK","NH3","Yes",170,55,47,36,2000,"Working_well","In_use",,,,,,,,,,
"R-001040","05-55","UREG","E386M","V_110_KE","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000554","01-62","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000564","01-66","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-001064","05-68","UREK","E389M","PR_245_EK","ZERO",,"EK","NH3","Yes",107,18,20,0,2002,"Not_working","Not_in_use",,,,,,,,,,
"R-000572","01-68","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Working_well","In_use",,,,,,,,,,
"R-001083","05-81","UREK","E387M","V_110_EK","SIBIR",,"EK","NH3","Yes",110,17,15,0,2000,"Not_working","Not_in_use",,,,,,,,,,
,"0074-0003","ILR","E003014","TCW2000_AC","Dometic",,"E","R134A","Yes",60,99,0,43,2011,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003014","TCW2000_AC","Dometic",,"E","R134A","Yes",60,99,0,43,2011,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003014","TCW2000_AC","Dometic",,"E","R134A","Yes",60,99,0,43,2011,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2008,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2008,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0024-108","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"0473-0007","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2009,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2008,"Not_working","Not_in_use",,,,,,,,,,
,"0346-0000","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2009,"Working_but_needs_maintenance","In_use",,,,,,,,,,
,"0389-0005","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0389-0005","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0389-0005","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2010,"Working_well","In_use",,,,,,,,,,
,"0432--122","ILR","E003017","TCW3000_AC","Dometic",,"E","R134A","Yes",204,150,0,0,2011,"Working_well","In_use",,,,,,,,,,
,"0074-0003","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
,"0074-0003","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
,"0074-0003","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Not_working","Not_in_use",,,,,,,,,,
,"0389-0005","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
,"0346-0000","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_but_needs_maintenance","In_use",,,,,,,,,,
,"0346-0000","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
,"0432--122","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
,"0432--122","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Not_working","Not_in_use",,,,,,,,,,
,"0389-0005","IFAC","E003004","TFW_800","Dometic",,"E","R134A","Yes",0,0,247,0,2001,"Working_well","In_use",,,,,,,,,,
"R-001208","05-83","URAC","B002","SJ-K170T","SHARP",,"E","R134A","Yes",160,40,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001209","05-93","URAC","B002","SJ-K170T","SHARP",,"E","R134A","Yes",160,40,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000144","02-73","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000147","02-74","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000149","02-75","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000255","03-39","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000296","03-66","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000327","03-87","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2004,"Working_well","In_use",,,,,,,,,,
"R-000748","04-7","URAC","B002","SJ-K170T","SHARP  SJ-K170T",,"E","R134A","Yes",160,40,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000026","02-6","URAC","B002","SJ-K170T","SHARP SJ 14T 62G",,"E","R134A","Yes",160,40,0,0,2000,"Working_well","In_use",,,,,,,,,,
"R-000824","04-43","URAC","B002","SJ-K170T","SHARP SJ 14T 62G",,"E","R134A","Yes",160,40,0,0,2006,"Working_well","In_use",,,,,,,,,,
"R-001059","05-64","URAC","B002","SJ-K170T","SHARP SJ 14T 62G",,"E","R134A","Yes",160,40,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-001164","05-116","URAC","B002","SJ-K170T","SHARP SJ 14T 62G",,"E","R134A","Yes",160,40,0,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000767","04-16","IFAC","B003","DOMESTIC_FREEZER","SHARP FRV 200",,"E","R134A","Yes",0,0,195,0,2006,"Working_well","In_use",,,,,,,,,,
"R-000816","04-39","IFAC","B003","DOMESTIC_FREEZER","SHARP FRV 200",,"E","R134A","Yes",0,0,195,0,2005,"Working_well","In_use",,,,,,,,,,
"R-001391","06-98","IFAC","B003","DOMESTIC_FREEZER","SHARP FRV 200",,"E","R134A","Yes",0,0,195,0,2006,"Working_well","In_use",,,,,,,,,,
"R-000872","04-65","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000875","04-66","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2008,"Working_well","In_use",,,,,,,,,,
"R-000889","04-72","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000893","04-74","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000894","04-74","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000913","04-83","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2009,"Working_well","In_use",,,,,,,,,,
"R-000914","04-83","IFAC","B003","DOMESTIC_FREEZER","WHIRLPOOL",,"E","R134A","Yes",0,0,195,0,2009,"Working_well","In_use",,,,,,,,,,
"R-001003","05-33","UREK","E3108M","PR_265_EK","ZERO",,"EK","NH3","Yes",179,37.5,0,32,1999,"Not_working","Not_in_use",,,,,,,,,,
"R-000222","03-16","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-000223","03-16","URAC","U003","DOMESTIC","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
"R-000335","03-92","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000350","03-101","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000560","01-65","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-001156","05-112","ILR","E003011","MK_204","Vestfrost",,"E","R134A","Yes",136,75,0,0,2010,"Working_well","In_use",,,,,,,,,,
"R-000850","04-52","CFAC","B004","SB_202","Vestfrost",,"E","R134A","Yes",0,0,213,192,1999,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000817","04-39","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,1998,"Not_working","Not_in_use",,,,,,,,,,
"R-001116","05-99","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,1998,"Working_well","In_use",,,,,,,,,,
"R-001363","06-86","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,2000,"Working_but_needs_maintenance","In_use",,,,,,,,,,
"R-000637","01-103","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,2005,"Not_working","Not_in_use",,,,,,,,,,
"R-000701","01-130","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,1998,"Working_well","In_use",,,,,,,,,,
"R-000706","01-130","UREK","U001","DOMESTIC_KEROSENE","UNKNOWN",,"K","NH3","Yes",0,0,0,0,1998,"Working_well","In_use",,,,,,,,,,
"R-001189","05-130","URAC","U003","TC_350_TD","UNKNOWN",,"E","R134A","Yes",160,0,0,0,2005,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,2001,"Not_working","Not_in_use",,,,,,,,,,
,"0024-108","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,,"Working_but_needs_maintenance","In_use",,,,,,,,,,
,"0074-0003","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,2001,"Working_well","In_use",,,,,,,,,,
,"0074-0003","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,2001,"Working_well","In_use",,,,,,,,,,
,"0343--101","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
,"0343--101","ILR","E324M","TCW_1152","Dometic",,"E","R134A","Yes",250,169,0,0,2000,"Working_well","In_use",,,,,,,,,,
